UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,AvgTimePerSession,EngagementPerVideo
752,36,1,India,41281,False,True,Cashier,1,1,158,2,6685,Entertainment,29,328,9,18,10,14,Afternoon,8,2,Boredom,Computer,Android,5:00 PM,10,0,At work,Mobile Data,79.0,32.8
753,34,1,United States,74189,True,False,Labor/Worker,0,3,258,13,657,Gaming,19,9982,5,25,47,33,Afternoon,8,2,Entertainment,Smartphone,iOS,5:00 PM,10,0,At home,Wi-Fi,19.846153846153847,212.38297872340425
754,38,2,United States,68511,True,True,Students,1,2,292,14,7744,Trends,12,8968,3,11,39,71,Night,9,1,Boredom,Tablet,MacOS,9:00 PM,10,0,At school,Mobile Data,20.857142857142858,229.94871794871796
755,31,1,Japan,28605,False,False,Labor/Worker,1,1,207,11,6840,Vlogs,8,4674,5,20,39,24,Morning,6,4,Entertainment,Smartphone,MacOS,8:00 AM,8,2,At work,Wi-Fi,18.818181818181817,119.84615384615384
756,26,1,Japan,21381,False,True,Waiting staff,1,1,53,10,9989,Vlogs,6,4316,5,26,10,73,Morning,6,4,Boredom,Smartphone,iOS,8:00 AM,8,2,At home,Mobile Data,5.3,431.6
757,63,0,Japan,86634,True,False,driver,1,4,37,3,6313,Vlogs,12,9379,5,29,36,75,Afternoon,3,7,Procrastination,Computer,Android,5:00 PM,5,5,At work,Mobile Data,12.333333333333334,260.52777777777777
758,18,0,Pakistan,39810,False,True,Waiting staff,0,1,26,17,7939,Gaming,7,9695,7,22,25,87,Evening,8,2,Boredom,Smartphone,Android,2:00 PM,10,0,At home,Mobile Data,1.5294117647058822,387.8
759,62,0,Barzil,44322,False,False,Teacher,0,1,136,15,9955,Vlogs,18,5803,5,18,10,51,Morning,8,2,Entertainment,Smartphone,Android,8:00 AM,10,0,Commuting,Mobile Data,9.066666666666666,580.3
760,30,2,India,61869,True,True,Labor/Worker,0,2,177,9,6177,Gaming,22,3325,7,25,19,2,Evening,6,4,Boredom,Smartphone,Android,2:00 PM,8,2,At school,Mobile Data,19.666666666666668,175.0
761,21,0,Pakistan,52955,True,True,Students,1,3,253,10,3286,Comedy,14,8379,9,15,46,15,Night,8,2,Habit,Tablet,iOS,9:00 PM,10,0,At home,Wi-Fi,25.3,182.15217391304347
762,18,1,United States,81388,True,True,Students,1,3,85,8,9778,Entertainment,8,1214,5,7,45,35,Evening,3,7,Procrastination,Computer,Android,2:00 PM,5,5,At home,Wi-Fi,10.625,26.977777777777778
763,57,0,United States,30207,False,True,Waiting staff,1,4,240,13,5560,Vlogs,24,7556,2,10,15,36,Evening,8,2,Boredom,Smartphone,Android,2:00 PM,10,0,At home,Mobile Data,18.46153846153846,503.73333333333335
764,49,1,Vietnam,87628,True,False,Engineer,1,2,213,18,3564,Life Hacks,20,9301,5,21,16,92,Night,8,2,Entertainment,Tablet,Android,9:00 PM,10,0,At school,Mobile Data,11.833333333333334,581.3125
765,51,1,Germany,48220,False,True,Teacher,1,3,257,5,4585,Jokes/Memes,22,8722,8,23,2,39,Afternoon,9,1,Procrastination,Tablet,Android,5:00 PM,10,0,At school,Mobile Data,51.4,4361.0
766,45,1,Mexico,94085,True,False,Waiting staff,0,2,223,6,4818,Life Hacks,14,9262,4,20,29,4,Night,6,4,Habit,Smartphone,MacOS,9:00 PM,8,2,Commuting,Mobile Data,37.166666666666664,319.37931034482756
767,48,1,India,42031,False,True,Teacher,0,3,224,17,5042,Jokes/Memes,5,3136,2,29,4,64,Night,3,7,Habit,Computer,iOS,9:00 PM,5,5,At home,Mobile Data,13.176470588235293,784.0
768,25,1,Indonesia,90721,True,False,Cashier,1,2,167,11,6183,Pranks,9,9154,3,10,29,74,Afternoon,8,2,Boredom,Computer,Android,5:00 PM,10,0,At home,Mobile Data,15.181818181818182,315.6551724137931
769,56,1,Philippines,91312,True,True,Students,1,4,78,16,8027,ASMR,8,6618,9,13,31,6,Afternoon,8,2,Habit,Smartphone,Windows,5:00 PM,10,0,At home,Mobile Data,4.875,213.48387096774192
770,43,1,United States,79766,True,False,Labor/Worker,1,1,94,9,3245,Jokes/Memes,2,5265,9,15,17,57,Night,3,7,Boredom,Smartphone,Android,9:00 PM,5,5,Commuting,Mobile Data,10.444444444444445,309.70588235294116
771,51,0,Vietnam,32449,False,True,Artist,1,4,276,2,1041,Trends,28,7089,8,23,10,30,Morning,3,7,Entertainment,Smartphone,iOS,8:00 AM,5,5,Commuting,Mobile Data,138.0,708.9
772,20,0,India,76699,True,False,Students,0,3,78,5,2274,ASMR,16,7965,8,18,27,99,Night,6,4,Boredom,Smartphone,Android,9:00 PM,8,2,At home,Mobile Data,15.6,295.0
773,29,2,Germany,66092,True,True,Students,1,4,108,1,3630,Vlogs,13,9597,8,23,41,74,Evening,3,7,Habit,Smartphone,iOS,2:00 PM,5,5,At home,Mobile Data,108.0,234.0731707317073
774,18,0,Pakistan,83671,True,False,Students,1,1,225,4,2115,Vlogs,7,8708,8,4,15,96,Afternoon,6,4,Habit,Computer,MacOS,5:00 PM,8,2,At home,Mobile Data,56.25,580.5333333333333
775,61,2,India,30350,False,True,Students,1,4,170,4,7365,Jokes/Memes,16,6569,8,20,44,67,Afternoon,8,2,Entertainment,Smartphone,Android,5:00 PM,10,0,At school,Mobile Data,42.5,149.29545454545453
776,22,1,Mexico,88487,True,False,Labor/Worker,0,3,103,3,1678,Life Hacks,7,1491,1,17,31,90,Evening,8,2,Entertainment,Smartphone,MacOS,2:00 PM,10,0,At work,Mobile Data,34.333333333333336,48.096774193548384
777,47,1,India,37622,False,True,Students,0,3,183,9,3095,Jokes/Memes,27,5213,6,28,21,15,Night,9,1,Habit,Tablet,Android,9:00 PM,10,0,At school,Wi-Fi,20.333333333333332,248.23809523809524
778,47,1,Barzil,90263,True,False,Labor/Worker,1,4,174,12,9191,Gaming,14,4228,9,3,41,17,Night,3,7,Procrastination,Smartphone,Android,9:00 PM,5,5,At work,Mobile Data,14.5,103.1219512195122
779,34,1,Japan,73117,True,True,Waiting staff,1,1,124,10,5874,Jokes/Memes,14,7508,8,21,46,91,Night,8,2,Entertainment,Tablet,Android,9:00 PM,10,0,At work,Wi-Fi,12.4,163.2173913043478
780,64,2,Japan,78394,True,False,Students,1,4,229,2,2285,Pranks,12,4409,3,21,45,18,Evening,8,2,Entertainment,Smartphone,iOS,2:00 PM,10,0,At school,Mobile Data,114.5,97.97777777777777
781,40,0,Mexico,43782,False,True,Artist,1,1,40,11,5053,Jokes/Memes,1,590,1,2,26,19,Afternoon,6,4,Habit,Smartphone,Android,5:00 PM,8,2,At work,Mobile Data,3.6363636363636362,22.692307692307693
782,32,0,Germany,48454,False,True,Cashier,1,2,20,10,7063,Gaming,1,7379,2,4,38,76,Afternoon,3,7,Entertainment,Smartphone,MacOS,5:00 PM,5,5,At school,Mobile Data,2.0,194.18421052631578
783,54,1,Vietnam,87904,True,True,Labor/Worker,1,1,139,6,1590,Pranks,12,9735,2,1,36,88,Night,8,2,Habit,Smartphone,MacOS,9:00 PM,10,0,At home,Wi-Fi,23.166666666666668,270.4166666666667
784,38,1,Pakistan,35592,False,True,Labor/Worker,0,2,114,18,9354,Life Hacks,20,3056,7,15,17,69,Morning,6,4,Habit,Smartphone,Android,8:00 AM,8,2,At school,Mobile Data,6.333333333333333,179.76470588235293
785,31,1,Japan,42173,False,False,Students,0,4,36,2,2521,Jokes/Memes,21,2206,6,25,3,24,Evening,6,4,Habit,Smartphone,iOS,2:00 PM,8,2,At work,Wi-Fi,18.0,735.3333333333334
786,19,1,India,53204,True,True,driver,1,1,236,2,4649,Pranks,15,2708,2,1,14,91,Evening,8,2,Entertainment,Tablet,Android,2:00 PM,10,0,At home,Wi-Fi,118.0,193.42857142857142
787,28,0,Indonesia,55596,True,False,Labor/Worker,0,2,11,10,5730,Gaming,4,5981,8,6,49,48,Evening,8,2,Entertainment,Tablet,iOS,2:00 PM,10,0,At work,Wi-Fi,1.1,122.06122448979592
788,56,2,United States,54324,True,True,Students,1,2,110,16,695,Trends,7,5722,9,7,13,30,Night,6,4,Boredom,Smartphone,Android,9:00 PM,8,2,At school,Wi-Fi,6.875,440.15384615384613
789,55,1,United States,81202,True,False,Waiting staff,1,2,30,12,7808,Vlogs,16,747,7,19,41,15,Afternoon,8,2,Entertainment,Smartphone,iOS,5:00 PM,10,0,At home,Wi-Fi,2.5,18.21951219512195
790,51,1,United States,50750,True,True,Manager,0,3,67,1,3684,Life Hacks,3,8992,4,12,27,47,Evening,3,7,Boredom,Smartphone,Windows,2:00 PM,5,5,At work,Mobile Data,67.0,333.037037037037
791,55,1,Vietnam,96112,True,False,Students,1,4,189,8,6705,Jokes/Memes,7,6553,1,1,1,44,Night,6,4,Entertainment,Smartphone,iOS,9:00 PM,8,2,At home,Mobile Data,23.625,6553.0
792,51,1,India,36566,False,True,Waiting staff,0,2,29,16,7369,Pranks,29,1497,4,7,17,98,Morning,6,4,Habit,Smartphone,iOS,8:00 AM,8,2,At school,Wi-Fi,1.8125,88.05882352941177
793,35,1,India,27190,False,False,Students,0,1,264,18,1972,Jokes/Memes,24,1379,4,19,48,27,Evening,3,7,Habit,Smartphone,Android,2:00 PM,5,5,At work,Mobile Data,14.666666666666666,28.729166666666668
794,47,1,Mexico,58333,True,True,Labor/Worker,0,2,47,13,9696,Jokes/Memes,22,8871,8,13,34,84,Night,3,7,Entertainment,Smartphone,Android,9:00 PM,5,5,Commuting,Mobile Data,3.6153846153846154,260.9117647058824
795,32,0,United States,21589,False,False,Labor/Worker,1,3,157,15,8056,Comedy,6,7360,4,26,14,64,Evening,6,4,Entertainment,Smartphone,Android,2:00 PM,8,2,At school,Wi-Fi,10.466666666666667,525.7142857142857
796,44,0,India,45235,False,True,Students,1,4,34,12,4219,Life Hacks,16,3770,4,12,17,41,Afternoon,6,4,Boredom,Smartphone,iOS,5:00 PM,8,2,At home,Mobile Data,2.8333333333333335,221.76470588235293
797,51,2,Pakistan,20159,False,False,Students,0,3,130,8,1869,Jokes/Memes,24,3342,2,12,3,96,Night,8,2,Boredom,Smartphone,Windows,9:00 PM,10,0,At home,Mobile Data,16.25,1114.0
798,55,0,Barzil,32145,False,True,Waiting staff,1,3,35,10,1672,Gaming,8,9088,7,22,34,68,Night,8,2,Habit,Smartphone,iOS,9:00 PM,10,0,At work,Mobile Data,3.5,267.29411764705884
799,50,1,Barzil,51921,True,False,Students,1,3,178,14,9275,ASMR,23,1546,4,13,40,5,Morning,6,4,Procrastination,Smartphone,Android,8:00 AM,8,2,At home,Mobile Data,12.714285714285714,38.65
800,41,1,India,36237,False,True,driver,1,1,234,5,1729,Life Hacks,22,3126,6,28,25,53,Evening,6,4,Boredom,Smartphone,Android,2:00 PM,8,2,At home,Mobile Data,46.8,125.04
801,32,1,Vietnam,28244,False,False,Manager,1,4,10,18,7633,Jokes/Memes,6,5889,3,14,2,8,Afternoon,8,2,Habit,Tablet,MacOS,5:00 PM,10,0,At work,Mobile Data,0.5555555555555556,2944.5
802,47,1,Japan,34743,False,True,Students,0,4,270,19,6404,Life Hacks,10,6208,7,22,34,22,Evening,8,2,Boredom,Smartphone,Android,2:00 PM,10,0,At work,Wi-Fi,14.210526315789474,182.58823529411765
803,59,0,India,66101,True,True,Waiting staff,1,1,22,15,6093,Entertainment,16,8875,6,12,26,7,Night,3,7,Entertainment,Smartphone,MacOS,9:00 PM,5,5,At home,Mobile Data,1.4666666666666666,341.34615384615387
804,34,0,United States,76378,True,True,Labor/Worker,0,4,57,6,2143,Entertainment,11,1295,3,20,31,22,Morning,8,2,Entertainment,Smartphone,Windows,8:00 AM,10,0,Commuting,Mobile Data,9.5,41.774193548387096
805,22,0,Philippines,91126,True,True,Students,1,3,103,11,9341,Life Hacks,13,1385,4,12,9,46,Evening,6,4,Habit,Smartphone,Windows,2:00 PM,8,2,At home,Mobile Data,9.363636363636363,153.88888888888889
806,46,1,United States,76071,True,False,Students,1,4,270,11,6185,ASMR,29,942,5,27,30,30,Evening,3,7,Boredom,Smartphone,iOS,2:00 PM,5,5,At home,Mobile Data,24.545454545454547,31.4
807,21,0,Mexico,91121,True,True,Engineer,1,1,287,18,6011,Jokes/Memes,6,3280,9,6,20,16,Afternoon,8,2,Entertainment,Tablet,Android,5:00 PM,10,0,Commuting,Mobile Data,15.944444444444445,164.0
808,27,2,Mexico,94763,True,False,Labor/Worker,1,3,214,18,254,Pranks,24,1033,6,27,21,79,Evening,3,7,Procrastination,Computer,Android,2:00 PM,5,5,At home,Mobile Data,11.88888888888889,49.19047619047619
809,34,1,Barzil,32237,False,True,Artist,1,1,194,10,4103,Life Hacks,1,2786,4,10,29,5,Evening,3,7,Procrastination,Computer,iOS,2:00 PM,5,5,At work,Mobile Data,19.4,96.06896551724138
810,27,1,Barzil,35649,False,False,Labor/Worker,0,2,184,2,3543,Gaming,21,2233,7,20,25,67,Evening,3,7,Boredom,Smartphone,iOS,2:00 PM,5,5,At school,Mobile Data,92.0,89.32
811,34,1,Vietnam,57713,True,True,Manager,1,3,78,9,2776,Pranks,19,1620,2,29,38,23,Evening,3,7,Entertainment,Tablet,iOS,2:00 PM,5,5,At work,Mobile Data,8.666666666666666,42.63157894736842
812,37,1,Germany,93463,True,False,Waiting staff,1,3,113,14,7679,Pranks,12,3535,4,24,44,61,Evening,6,4,Boredom,Smartphone,Android,2:00 PM,8,2,At work,Mobile Data,8.071428571428571,80.3409090909091
813,41,1,Indonesia,65409,True,True,Labor/Worker,1,4,255,19,6213,Gaming,24,3205,5,9,25,74,Night,8,2,Entertainment,Smartphone,Android,9:00 PM,10,0,At school,Wi-Fi,13.421052631578947,128.2
814,22,2,Indonesia,68766,True,False,driver,1,3,170,10,4638,Gaming,27,2882,4,2,9,5,Evening,3,7,Boredom,Computer,Android,2:00 PM,5,5,At work,Wi-Fi,17.0,320.22222222222223
815,51,0,Germany,66154,True,True,Waiting staff,0,1,209,4,6035,Jokes/Memes,6,170,4,7,39,23,Evening,8,2,Habit,Smartphone,Android,2:00 PM,10,0,At home,Mobile Data,52.25,4.358974358974359
816,23,0,Japan,27016,False,False,Labor/Worker,1,4,225,6,8458,Jokes/Memes,18,8140,9,9,44,79,Evening,6,4,Habit,Smartphone,iOS,2:00 PM,8,2,At work,Mobile Data,37.5,185.0
817,19,1,Indonesia,99563,True,True,Artist,0,2,221,14,6477,Vlogs,13,9745,2,25,26,82,Night,8,2,Boredom,Smartphone,Windows,9:00 PM,10,0,At school,Mobile Data,15.785714285714286,374.8076923076923
818,30,1,Vietnam,68688,True,False,Labor/Worker,0,1,25,4,3149,Jokes/Memes,7,3897,6,12,37,25,Afternoon,6,4,Entertainment,Smartphone,Android,5:00 PM,8,2,At school,Mobile Data,6.25,105.32432432432432
819,60,0,Philippines,74238,True,True,Labor/Worker,0,2,214,15,3360,Life Hacks,23,9787,8,5,16,8,Morning,3,7,Habit,Smartphone,Windows,8:00 AM,5,5,At home,Mobile Data,14.266666666666667,611.6875
820,60,1,Philippines,78608,True,False,Waiting staff,1,2,48,16,1005,Jokes/Memes,13,9815,8,1,37,95,Night,3,7,Procrastination,Smartphone,iOS,9:00 PM,5,5,At home,Mobile Data,3.0,265.27027027027026
821,28,0,India,51897,True,True,driver,1,2,98,7,4718,Trends,21,4122,7,22,12,21,Afternoon,3,7,Boredom,Tablet,Android,5:00 PM,5,5,Commuting,Wi-Fi,14.0,343.5
822,64,0,India,70961,True,False,Teacher,1,3,265,17,3272,Jokes/Memes,8,5109,4,15,24,2,Afternoon,3,7,Boredom,Smartphone,Android,5:00 PM,5,5,Commuting,Mobile Data,15.588235294117647,212.875
823,40,1,Philippines,88703,True,True,Labor/Worker,1,1,263,19,210,Gaming,21,9283,7,8,26,22,Night,3,7,Entertainment,Smartphone,Android,9:00 PM,5,5,At work,Mobile Data,13.842105263157896,357.03846153846155
824,33,0,United States,64757,True,True,Waiting staff,0,1,225,19,9080,Gaming,17,2837,6,1,20,72,Afternoon,3,7,Habit,Tablet,Android,5:00 PM,5,5,At school,Mobile Data,11.842105263157896,141.85
825,48,2,United States,46917,False,True,Students,0,3,181,17,5540,Comedy,9,8599,6,18,9,87,Evening,6,4,Habit,Smartphone,Android,2:00 PM,8,2,At school,Mobile Data,10.647058823529411,955.4444444444445
826,28,1,Germany,42736,False,True,Students,1,4,146,6,154,Vlogs,20,5228,2,13,23,96,Night,3,7,Boredom,Smartphone,Android,9:00 PM,5,5,Commuting,Mobile Data,24.333333333333332,227.30434782608697
827,33,2,India,47990,False,False,Waiting staff,0,2,187,11,3594,ASMR,13,4169,8,29,39,72,Evening,3,7,Habit,Tablet,Android,2:00 PM,5,5,At home,Mobile Data,17.0,106.8974358974359
828,25,2,India,82551,True,True,Engineer,0,1,86,16,8607,Pranks,2,6721,8,1,29,68,Evening,3,7,Boredom,Smartphone,iOS,2:00 PM,5,5,At school,Mobile Data,5.375,231.75862068965517
829,21,1,Barzil,78161,True,False,Labor/Worker,1,3,197,8,1285,Pranks,4,679,7,5,31,64,Night,8,2,Boredom,Smartphone,Android,9:00 PM,10,0,At school,Mobile Data,24.625,21.903225806451612
830,57,2,Mexico,99623,True,True,Labor/Worker,0,2,24,11,3149,Vlogs,29,7429,9,18,19,94,Afternoon,9,1,Habit,Smartphone,MacOS,5:00 PM,10,0,At school,Mobile Data,2.1818181818181817,391.0
831,21,0,Vietnam,42440,False,False,Waiting staff,1,4,223,7,769,Jokes/Memes,25,5487,8,16,20,19,Afternoon,8,2,Procrastination,Smartphone,Android,5:00 PM,10,0,At home,Mobile Data,31.857142857142858,274.35
832,42,0,Philippines,55205,True,True,Students,0,4,217,19,9175,Vlogs,2,236,9,26,23,87,Night,6,4,Habit,Smartphone,Android,9:00 PM,8,2,Commuting,Mobile Data,11.421052631578947,10.26086956521739
833,20,0,Indonesia,75103,True,False,Students,1,2,178,10,5608,Entertainment,4,6804,9,10,43,82,Night,3,7,Habit,Smartphone,MacOS,9:00 PM,5,5,At school,Mobile Data,17.8,158.2325581395349
834,49,1,Germany,90812,True,True,driver,1,4,289,9,3203,Jokes/Memes,18,2423,6,4,27,53,Evening,8,2,Boredom,Tablet,Android,2:00 PM,10,0,At school,Wi-Fi,32.111111111111114,89.74074074074075
835,20,2,United States,61627,True,False,Labor/Worker,1,1,155,4,2788,Trends,5,1032,2,1,30,93,Evening,6,4,Entertainment,Tablet,Android,2:00 PM,8,2,Commuting,Wi-Fi,38.75,34.4
836,44,1,Philippines,39008,False,True,Engineer,1,1,272,15,2211,Entertainment,19,6339,7,23,21,87,Night,3,7,Habit,Smartphone,Android,9:00 PM,5,5,At home,Mobile Data,18.133333333333333,301.85714285714283
837,46,0,India,91274,True,False,Waiting staff,1,1,13,13,9231,Gaming,10,2940,3,8,44,97,Morning,3,7,Boredom,Tablet,Android,8:00 AM,5,5,At home,Mobile Data,1.0,66.81818181818181
838,49,2,Mexico,52402,True,True,Students,1,4,99,2,7400,Jokes/Memes,18,5409,7,5,35,52,Evening,3,7,Habit,Computer,iOS,2:00 PM,5,5,At work,Mobile Data,49.5,154.54285714285714
839,36,2,India,73384,True,False,Students,1,1,69,2,6339,Life Hacks,25,3132,9,2,49,47,Night,3,7,Habit,Tablet,Android,9:00 PM,5,5,At school,Mobile Data,34.5,63.91836734693877
840,38,1,Indonesia,25793,False,True,Teacher,1,3,25,16,8734,Pranks,21,7080,2,24,7,82,Evening,8,2,Habit,Tablet,iOS,2:00 PM,10,0,At home,Mobile Data,1.5625,1011.4285714285714
841,22,1,India,25571,False,False,Manager,0,1,236,9,359,Jokes/Memes,10,4942,6,17,22,54,Evening,3,7,Boredom,Tablet,iOS,2:00 PM,5,5,Commuting,Wi-Fi,26.22222222222222,224.63636363636363
842,35,0,Barzil,36209,False,True,Students,1,1,38,13,850,Jokes/Memes,5,6961,6,7,10,44,Morning,3,7,Entertainment,Smartphone,Windows,8:00 AM,5,5,At home,Mobile Data,2.923076923076923,696.1
843,45,1,Philippines,63148,True,False,Waiting staff,1,4,160,3,7499,Trends,17,7730,9,17,23,97,Afternoon,8,2,Entertainment,Tablet,Windows,5:00 PM,10,0,At school,Mobile Data,53.333333333333336,336.0869565217391
844,59,1,Barzil,22224,False,True,Students,1,1,254,9,4523,Life Hacks,22,633,9,28,15,7,Evening,3,7,Habit,Tablet,Windows,2:00 PM,5,5,At home,Mobile Data,28.22222222222222,42.2
845,39,1,Vietnam,68695,True,True,Engineer,0,2,279,13,2545,Pranks,13,6822,5,6,30,92,Night,3,7,Habit,Tablet,Android,9:00 PM,5,5,At school,Wi-Fi,21.46153846153846,227.4
846,38,1,Japan,52441,True,True,Students,1,3,88,2,1832,Jokes/Memes,23,4103,5,29,34,1,Evening,8,2,Entertainment,Smartphone,MacOS,2:00 PM,10,0,At work,Wi-Fi,44.0,120.67647058823529
847,23,0,United States,59129,True,True,Waiting staff,1,4,298,8,1473,Entertainment,17,9584,9,22,13,63,Evening,8,2,Entertainment,Smartphone,Android,2:00 PM,10,0,At home,Mobile Data,37.25,737.2307692307693
848,18,2,Mexico,82368,True,False,Waiting staff,0,3,162,9,9629,Jokes/Memes,9,6487,8,15,4,98,Morning,8,2,Entertainment,Smartphone,Android,8:00 AM,10,0,At school,Wi-Fi,18.0,1621.75
849,22,0,Pakistan,64760,True,True,Artist,1,2,286,16,330,Trends,24,3446,7,5,18,39,Night,3,7,Entertainment,Computer,Android,9:00 PM,5,5,At school,Mobile Data,17.875,191.44444444444446
850,58,2,Pakistan,43478,False,False,Labor/Worker,0,4,288,2,5852,Pranks,12,5738,8,15,23,19,Evening,3,7,Habit,Computer,MacOS,2:00 PM,5,5,At work,Mobile Data,144.0,249.47826086956522
851,29,2,Mexico,91854,True,True,Waiting staff,0,4,66,6,7033,Gaming,14,3098,6,18,33,31,Afternoon,8,2,Procrastination,Tablet,iOS,5:00 PM,10,0,Commuting,Mobile Data,11.0,93.87878787878788
852,43,1,India,32180,False,False,Labor/Worker,1,1,195,8,5267,Gaming,14,8097,3,18,34,77,Morning,8,2,Boredom,Tablet,Android,8:00 AM,10,0,At home,Mobile Data,24.375,238.14705882352942
853,63,1,Vietnam,35372,False,True,Students,1,3,102,5,4355,Life Hacks,8,5476,7,25,34,24,Afternoon,8,2,Habit,Smartphone,iOS,5:00 PM,10,0,At work,Mobile Data,20.4,161.05882352941177
854,51,1,United States,49796,False,False,Labor/Worker,1,2,285,9,6436,Gaming,23,8253,8,21,36,69,Afternoon,3,7,Habit,Smartphone,iOS,5:00 PM,5,5,At school,Mobile Data,31.666666666666668,229.25
855,31,1,India,78272,True,True,Students,0,2,167,1,7979,Entertainment,5,5181,8,21,35,87,Night,3,7,Habit,Smartphone,Windows,9:00 PM,5,5,At school,Mobile Data,167.0,148.02857142857144
856,43,0,India,74040,True,False,Students,1,4,284,9,4239,Trends,19,1817,1,23,17,83,Morning,3,7,Boredom,Smartphone,Android,8:00 AM,5,5,At home,Mobile Data,31.555555555555557,106.88235294117646
857,62,2,United States,95357,True,True,Labor/Worker,1,1,190,10,6113,Jokes/Memes,28,8824,7,6,28,65,Night,8,2,Procrastination,Smartphone,Android,9:00 PM,10,0,At home,Mobile Data,19.0,315.14285714285717
858,44,1,Mexico,91368,True,False,Students,1,4,86,4,4723,Vlogs,14,4887,3,2,14,33,Morning,8,2,Entertainment,Smartphone,Android,8:00 AM,10,0,At school,Wi-Fi,21.5,349.07142857142856
859,26,1,India,98356,True,True,driver,1,4,160,3,1389,Gaming,9,2598,2,27,34,59,Evening,3,7,Procrastination,Tablet,iOS,2:00 PM,5,5,At school,Mobile Data,53.333333333333336,76.41176470588235
860,43,2,Pakistan,36211,False,False,Students,1,4,247,10,4186,Vlogs,7,9492,2,17,48,33,Evening,8,2,Habit,Smartphone,Windows,2:00 PM,10,0,At home,Wi-Fi,24.7,197.75
861,64,1,India,25842,False,True,Manager,0,4,298,15,8912,Life Hacks,27,2653,8,21,11,32,Morning,3,7,Habit,Smartphone,MacOS,8:00 AM,5,5,At home,Mobile Data,19.866666666666667,241.1818181818182
862,39,1,Germany,83115,True,False,Engineer,1,2,240,11,3236,Vlogs,26,1454,9,4,13,59,Night,3,7,Procrastination,Tablet,Android,9:00 PM,5,5,At school,Mobile Data,21.818181818181817,111.84615384615384
863,64,1,Japan,86852,True,True,Labor/Worker,1,2,27,14,4577,Gaming,26,1138,3,12,33,92,Night,6,4,Entertainment,Smartphone,MacOS,9:00 PM,8,2,At school,Mobile Data,1.9285714285714286,34.484848484848484
864,47,0,Pakistan,65968,True,False,Students,0,4,82,6,1101,Entertainment,8,5807,3,19,2,41,Afternoon,8,2,Entertainment,Smartphone,iOS,5:00 PM,10,0,At school,Mobile Data,13.666666666666666,2903.5
865,60,1,United States,37508,False,True,Students,1,4,198,12,8865,Vlogs,14,3192,6,2,34,12,Evening,8,2,Procrastination,Computer,iOS,2:00 PM,10,0,At school,Mobile Data,16.5,93.88235294117646
866,34,2,Barzil,42005,False,True,Students,1,1,26,13,8709,Vlogs,22,6116,1,26,29,73,Evening,3,7,Entertainment,Smartphone,iOS,2:00 PM,5,5,At home,Wi-Fi,2.0,210.89655172413794
867,43,2,Germany,74575,True,True,Students,1,4,28,17,2533,Trends,28,3759,6,2,37,11,Night,3,7,Boredom,Tablet,Android,9:00 PM,5,5,At school,Wi-Fi,1.6470588235294117,101.5945945945946
868,53,2,Germany,38971,False,True,Waiting staff,1,2,228,16,7771,Entertainment,14,3029,3,14,4,97,Evening,6,4,Entertainment,Computer,Android,2:00 PM,8,2,At work,Mobile Data,14.25,757.25
869,18,0,India,45599,False,False,Waiting staff,1,3,129,3,3671,Trends,11,9552,4,15,12,19,Night,6,4,Procrastination,Tablet,Android,9:00 PM,8,2,At home,Wi-Fi,43.0,796.0
870,25,0,Japan,86914,True,True,Waiting staff,1,2,110,2,782,ASMR,14,5095,9,20,26,54,Night,8,2,Habit,Computer,Android,9:00 PM,10,0,At home,Mobile Data,55.0,195.96153846153845
871,52,1,Philippines,87055,True,False,Teacher,1,1,43,11,3524,Vlogs,21,63,3,2,28,57,Night,3,7,Entertainment,Smartphone,iOS,9:00 PM,5,5,At home,Mobile Data,3.909090909090909,2.25
872,32,0,Japan,25355,False,True,Artist,1,2,93,9,6132,Vlogs,8,1345,1,4,3,42,Evening,3,7,Entertainment,Smartphone,Android,2:00 PM,5,5,At home,Mobile Data,10.333333333333334,448.3333333333333
873,64,0,United States,74120,True,False,Students,1,3,205,3,4783,Jokes/Memes,3,974,3,19,20,98,Afternoon,9,1,Habit,Tablet,MacOS,5:00 PM,10,0,At home,Wi-Fi,68.33333333333333,48.7
874,39,0,United States,94619,True,True,Manager,1,4,211,18,9782,Vlogs,28,4161,7,9,10,71,Afternoon,6,4,Habit,Tablet,Android,5:00 PM,8,2,At school,Wi-Fi,11.722222222222221,416.1
875,31,1,Indonesia,58342,True,False,Waiting staff,1,3,20,15,4996,Gaming,29,5962,7,7,18,31,Evening,6,4,Entertainment,Computer,Android,2:00 PM,8,2,At home,Wi-Fi,1.3333333333333333,331.22222222222223
876,43,0,Pakistan,98860,True,True,Waiting staff,1,4,227,14,1502,Pranks,29,9814,5,13,27,52,Night,8,2,Habit,Tablet,iOS,9:00 PM,10,0,At home,Mobile Data,16.214285714285715,363.48148148148147
877,45,1,Pakistan,22257,False,False,Waiting staff,0,4,262,2,3081,ASMR,23,8649,1,27,31,2,Afternoon,8,2,Boredom,Tablet,MacOS,5:00 PM,10,0,At school,Mobile Data,131.0,279.0
